GqlToGremlin[Greedy Ordering]	janus	0.1	8	16.7580	537142
GqlToGremlin[Greedy Ordering]	janus	0.1	4	7.4240	784511
GqlToGremlin[Greedy Ordering]	janus	0.1	5	11.8720	1079722
GqlToGremlin[Greedy Ordering]	janus	0.1	1	8.6500	8773828
GqlToGremlin[Greedy Ordering]	janus	0.1	6	9.1200	55607896
GqlToGremlin[Greedy Ordering]	janus	0.1	7	10.4140	1628132
GqlToGremlin[Greedy Ordering]	janus	0.1	2	12.5610	82990
GqlToGremlin[Greedy Ordering]	janus	0.1	4	7.5650	784511
GqlToGremlin[Greedy Ordering]	janus	0.1	8	16.8600	537142
GqlToGremlin[Greedy Ordering]	janus	0.1	2	12.5220	82990
GqlToGremlin[Greedy Ordering]	janus	0.1	6	8.9550	55607896
GqlToGremlin[Greedy Ordering]	janus	0.1	7	10.2620	1628132
GqlToGremlin[Greedy Ordering]	janus	0.1	1	8.4210	8773828
GqlToGremlin[Greedy Ordering]	janus	0.1	5	11.3280	1079722
GqlToGremlin[Greedy Ordering]	janus	0.1	2	12.4880	82990
GqlToGremlin[Greedy Ordering]	janus	0.1	4	7.8580	784511
GqlToGremlin[Greedy Ordering]	janus	0.1	6	8.9860	55607896
GqlToGremlin[Greedy Ordering]	janus	0.1	5	11.3970	1079722
GqlToGremlin[Greedy Ordering]	janus	0.1	7	10.5380	1628132
GqlToGremlin[Greedy Ordering]	janus	0.1	1	8.1720	8773828
GqlToGremlin[Greedy Ordering]	janus	0.1	8	16.8580	537142
GqlToGremlin[Greedy Ordering]	janus	0.1	8	16.7450	537142
GqlToGremlin[Greedy Ordering]	janus	0.1	6	8.9100	55607896
GqlToGremlin[Greedy Ordering]	janus	0.1	1	8.1370	8773828
GqlToGremlin[Greedy Ordering]	janus	0.1	2	12.5810	82990
GqlToGremlin[Greedy Ordering]	janus	0.1	7	10.9860	1628132
GqlToGremlin[Greedy Ordering]	janus	0.1	5	12.0350	1079722
GqlToGremlin[Greedy Ordering]	janus	0.1	4	8.2650	784511
GqlToGremlin[Greedy Ordering]	janus	0.1	2	12.4450	82990
GqlToGremlin[Greedy Ordering]	janus	0.1	5	11.4260	1079722
GqlToGremlin[Greedy Ordering]	janus	0.1	7	10.9390	1628132
GqlToGremlin[Greedy Ordering]	janus	0.1	6	9.0890	55607896
GqlToGremlin[Greedy Ordering]	janus	0.1	1	8.2080	8773828
GqlToGremlin[Greedy Ordering]	janus	0.1	8	16.7530	537142
GqlToGremlin[Greedy Ordering]	janus	0.1	4	7.5740	784511
GqlToGremlin[Greedy Ordering]	janus	0.1	1	8.1530	8773828
GqlToGremlin[Greedy Ordering]	janus	0.1	2	12.7120	82990
GqlToGremlin[Greedy Ordering]	janus	0.1	4	7.4500	784511
GqlToGremlin[Greedy Ordering]	janus	0.1	6	9.1670	55607896
GqlToGremlin[Greedy Ordering]	janus	0.1	7	10.5710	1628132
GqlToGremlin[Greedy Ordering]	janus	0.1	8	16.5700	537142
GqlToGremlin[Greedy Ordering]	janus	0.1	5	11.9030	1079722
GqlToGremlin[Greedy Ordering]	janus	0.1	7	10.5380	1628132
GqlToGremlin[Greedy Ordering]	janus	0.1	4	7.5770	784511
GqlToGremlin[Greedy Ordering]	janus	0.1	6	9.0640	55607896
GqlToGremlin[Greedy Ordering]	janus	0.1	1	8.4930	8773828
GqlToGremlin[Greedy Ordering]	janus	0.1	5	11.4830	1079722
GqlToGremlin[Greedy Ordering]	janus	0.1	2	12.6230	82990
GqlToGremlin[Greedy Ordering]	janus	0.1	8	16.6010	537142
GqlToGremlin[Greedy Ordering]	janus	0.1	6	9.0030	55607896
GqlToGremlin[Greedy Ordering]	janus	0.1	4	7.5750	784511
GqlToGremlin[Greedy Ordering]	janus	0.1	8	16.7250	537142
GqlToGremlin[Greedy Ordering]	janus	0.1	5	12.0100	1079722
GqlToGremlin[Greedy Ordering]	janus	0.1	7	10.2750	1628132
GqlToGremlin[Greedy Ordering]	janus	0.1	1	8.5050	8773828
GqlToGremlin[Greedy Ordering]	janus	0.1	2	12.2480	82990
GqlToGremlin[Greedy Ordering]	janus	0.1	5	11.4660	1079722
GqlToGremlin[Greedy Ordering]	janus	0.1	6	9.2460	55607896
GqlToGremlin[Greedy Ordering]	janus	0.1	4	8.0880	784511
GqlToGremlin[Greedy Ordering]	janus	0.1	7	10.3660	1628132
GqlToGremlin[Greedy Ordering]	janus	0.1	2	12.8140	82990
GqlToGremlin[Greedy Ordering]	janus	0.1	1	8.1650	8773828
GqlToGremlin[Greedy Ordering]	janus	0.1	8	16.6510	537142
GqlToGremlin[Greedy Ordering]	janus	0.1	5	12.3970	1079722
GqlToGremlin[Greedy Ordering]	janus	0.1	6	9.0440	55607896
GqlToGremlin[Greedy Ordering]	janus	0.1	2	12.5580	82990
GqlToGremlin[Greedy Ordering]	janus	0.1	8	16.8430	537142
GqlToGremlin[Greedy Ordering]	janus	0.1	4	7.5200	784511
GqlToGremlin[Greedy Ordering]	janus	0.1	7	10.3600	1628132
GqlToGremlin[Greedy Ordering]	janus	0.1	1	8.5610	8773828
