Gremlin	janus	0.1	8	20.2370	537142
Gremlin	janus	0.1	4	12.2910	784511
Gremlin	janus	0.1	5	17.3850	1079722
Gremlin	janus	0.1	3	14.5660	30456
Gremlin	janus	0.1	7	16.2350	1628132
Gremlin	janus	0.1	4	12.0250	784511
Gremlin	janus	0.1	8	20.0530	537142
Gremlin	janus	0.1	7	16.1370	1628132
Gremlin	janus	0.1	3	14.1590	30456
Gremlin	janus	0.1	5	16.5080	1079722
Gremlin	janus	0.1	4	12.8080	784511
Gremlin	janus	0.1	5	16.4920	1079722
Gremlin	janus	0.1	7	16.4840	1628132
Gremlin	janus	0.1	8	19.0430	537142
Gremlin	janus	0.1	3	15.0180	30456
Gremlin	janus	0.1	3	14.4720	30456
Gremlin	janus	0.1	8	19.2580	537142
Gremlin	janus	0.1	7	17.2360	1628132
Gremlin	janus	0.1	5	17.1880	1079722
Gremlin	janus	0.1	4	12.5770	784511
Gremlin	janus	0.1	5	16.9510	1079722
Gremlin	janus	0.1	3	15.8530	30456
Gremlin	janus	0.1	7	16.8380	1628132
Gremlin	janus	0.1	8	19.5290	537142
Gremlin	janus	0.1	4	12.6350	784511
Gremlin	janus	0.1	3	15.0690	30456
Gremlin	janus	0.1	4	12.2100	784511
Gremlin	janus	0.1	7	16.6760	1628132
Gremlin	janus	0.1	8	19.3270	537142
Gremlin	janus	0.1	5	17.0450	1079722
Gremlin	janus	0.1	7	16.8120	1628132
Gremlin	janus	0.1	4	12.4430	784511
Gremlin	janus	0.1	5	16.6950	1079722
Gremlin	janus	0.1	3	14.9770	30456
Gremlin	janus	0.1	8	19.2100	537142
Gremlin	janus	0.1	4	12.4300	784511
Gremlin	janus	0.1	3	14.8230	30456
Gremlin	janus	0.1	8	19.3820	537142
Gremlin	janus	0.1	5	16.9900	1079722
Gremlin	janus	0.1	7	17.0700	1628132
Gremlin	janus	0.1	5	17.2670	1079722
Gremlin	janus	0.1	3	14.7620	30456
Gremlin	janus	0.1	4	12.5060	784511
Gremlin	janus	0.1	7	16.3750	1628132
Gremlin	janus	0.1	8	19.5510	537142
Gremlin	janus	0.1	3	14.9770	30456
Gremlin	janus	0.1	5	16.6010	1079722
Gremlin	janus	0.1	8	19.9380	537142
Gremlin	janus	0.1	4	12.7470	784511
Gremlin	janus	0.1	7	16.4340	1628132
Gremlin	arcade	0.1	8	10.2920	537142
Gremlin	arcade	0.1	4	7.3310	784511
Gremlin	arcade	0.1	5	6.7660	1079722
Gremlin	arcade	0.1	7	9.8280	1628132
Gremlin	arcade	0.1	4	7.3440	784511
Gremlin	arcade	0.1	8	9.3530	537142
Gremlin	arcade	0.1	7	9.5980	1628132
Gremlin	arcade	0.1	5	6.6580	1079722
Gremlin	arcade	0.1	4	7.3150	784511
Gremlin	arcade	0.1	5	6.9890	1079722
Gremlin	arcade	0.1	7	9.8330	1628132
Gremlin	arcade	0.1	8	9.0530	537142
Gremlin	arcade	0.1	8	9.0420	537142
Gremlin	arcade	0.1	7	9.6720	1628132
Gremlin	arcade	0.1	5	6.6440	1079722
Gremlin	arcade	0.1	4	7.2910	784511
Gremlin	arcade	0.1	5	6.7640	1079722
Gremlin	arcade	0.1	7	9.6420	1628132
Gremlin	arcade	0.1	8	9.0360	537142
Gremlin	arcade	0.1	4	7.3580	784511
Gremlin	arcade	0.1	4	7.3180	784511
Gremlin	arcade	0.1	7	9.6990	1628132
Gremlin	arcade	0.1	8	9.0710	537142
Gremlin	arcade	0.1	5	6.6540	1079722
Gremlin	arcade	0.1	7	9.6510	1628132
Gremlin	arcade	0.1	4	7.3720	784511
Gremlin	arcade	0.1	5	6.9870	1079722
Gremlin	arcade	0.1	8	9.2700	537142
Gremlin	arcade	0.1	4	7.4360	784511
Gremlin	arcade	0.1	8	9.1380	537142
Gremlin	arcade	0.1	5	6.7050	1079722
Gremlin	arcade	0.1	7	9.8810	1628132
Gremlin	arcade	0.1	5	6.8910	1079722
Gremlin	arcade	0.1	4	7.5390	784511
Gremlin	arcade	0.1	7	10.0510	1628132
Gremlin	arcade	0.1	8	9.2950	537142
Gremlin	arcade	0.1	5	6.7270	1079722
Gremlin	arcade	0.1	8	9.1680	537142
Gremlin	arcade	0.1	4	7.3380	784511
Gremlin	arcade	0.1	7	9.7500	1628132
