GqlToGremlin	orient	0.1	8	0.3960	0
GqlToGremlin	orient	0.1	4	0.0060	0
GqlToGremlin	orient	0.1	5	0.1290	0
GqlToGremlin	orient	0.1	3	0.0210	0
GqlToGremlin	orient	0.1	1	0.0060	0
GqlToGremlin	orient	0.1	7	0.1220	0
GqlToGremlin	orient	0.1	2	0.0180	0
GqlToGremlin	orient	0.1	4	0.0080	0
GqlToGremlin	orient	0.1	8	0.1190	0
GqlToGremlin	orient	0.1	2	0.0200	0
GqlToGremlin	orient	0.1	7	0.1180	0
GqlToGremlin	orient	0.1	1	0.0050	0
GqlToGremlin	orient	0.1	3	0.0180	0
GqlToGremlin	orient	0.1	5	0.1490	0
GqlToGremlin	orient	0.1	2	0.0190	0
GqlToGremlin	orient	0.1	4	0.0050	0
GqlToGremlin	orient	0.1	5	0.1190	0
GqlToGremlin	orient	0.1	7	0.1160	0
GqlToGremlin	orient	0.1	1	0.0040	0
GqlToGremlin	orient	0.1	8	0.1190	0
GqlToGremlin	orient	0.1	3	0.0220	0
GqlToGremlin	orient	0.1	3	0.0180	0
GqlToGremlin	orient	0.1	8	0.1240	0
GqlToGremlin	orient	0.1	1	0.0050	0
GqlToGremlin	orient	0.1	2	0.0180	0
GqlToGremlin	orient	0.1	7	0.1190	0
GqlToGremlin	orient	0.1	5	0.1430	0
GqlToGremlin	orient	0.1	4	0.0030	0
GqlToGremlin	orient	0.1	2	0.0180	0
GqlToGremlin	orient	0.1	5	0.1190	0
GqlToGremlin	orient	0.1	3	0.0190	0
GqlToGremlin	orient	0.1	7	0.1200	0
GqlToGremlin	orient	0.1	1	0.0040	0
GqlToGremlin	orient	0.1	8	0.1280	0
GqlToGremlin	orient	0.1	4	0.0040	0
GqlToGremlin	orient	0.1	3	0.0160	0
GqlToGremlin	orient	0.1	1	0.0040	0
GqlToGremlin	orient	0.1	2	0.0170	0
GqlToGremlin	orient	0.1	4	0.0030	0
GqlToGremlin	orient	0.1	7	0.1180	0
GqlToGremlin	orient	0.1	8	0.1470	0
GqlToGremlin	orient	0.1	5	0.1190	0
GqlToGremlin	orient	0.1	7	0.1160	0
GqlToGremlin	orient	0.1	4	0.0030	0
GqlToGremlin	orient	0.1	1	0.0040	0
GqlToGremlin	orient	0.1	5	0.1200	0
GqlToGremlin	orient	0.1	3	0.0180	0
GqlToGremlin	orient	0.1	2	0.0160	0
GqlToGremlin	orient	0.1	8	0.1180	0
GqlToGremlin	orient	0.1	4	0.0030	0
GqlToGremlin	orient	0.1	3	0.0170	0
GqlToGremlin	orient	0.1	8	0.1460	0
GqlToGremlin	orient	0.1	5	0.1160	0
GqlToGremlin	orient	0.1	7	0.1160	0
GqlToGremlin	orient	0.1	1	0.0030	0
GqlToGremlin	orient	0.1	2	0.0230	0
GqlToGremlin	orient	0.1	5	0.1170	0
GqlToGremlin	orient	0.1	3	0.0160	0
GqlToGremlin	orient	0.1	4	0.0060	0
GqlToGremlin	orient	0.1	7	0.1150	0
GqlToGremlin	orient	0.1	2	0.0170	0
GqlToGremlin	orient	0.1	1	0.0040	0
GqlToGremlin	orient	0.1	8	0.1520	0
GqlToGremlin	orient	0.1	3	0.0170	0
GqlToGremlin	orient	0.1	5	0.1160	0
GqlToGremlin	orient	0.1	2	0.0170	0
GqlToGremlin	orient	0.1	8	0.1180	0
GqlToGremlin	orient	0.1	4	0.0030	0
GqlToGremlin	orient	0.1	7	0.1170	0
GqlToGremlin	orient	0.1	1	0.0040	0
